,loss,accuracy,val_loss,val_accuracy
0,5.881178855895996,0.3696078360080719,3.845118999481201,0.4166666567325592
1,2.943528413772583,0.4257352948188782,2.2220144271850586,0.44019606709480286
2,1.944232702255249,0.47720587253570557,1.7824060916900635,0.4000000059604645
3,1.5921704769134521,0.5102941393852234,1.490577220916748,0.5166666507720947
4,1.359055519104004,0.5772058963775635,1.3682900667190552,0.5254902243614197
5,1.1739747524261475,0.654411792755127,1.2810204029083252,0.5676470398902893
6,1.0081019401550293,0.721323549747467,1.241847038269043,0.5970588326454163
7,1.0068670511245728,0.7428921461105347,1.3147917985916138,0.5421568751335144
8,0.8884502649307251,0.7987744808197021,1.3760311603546143,0.5843137502670288
9,0.6787856221199036,0.8776960968971252,1.3836674690246582,0.5823529362678528
10,0.956507682800293,0.8154411911964417,1.51089608669281,0.46666666865348816
11,0.9309254288673401,0.7620097994804382,1.2927329540252686,0.5882353186607361
12,0.6660929322242737,0.8987745046615601,1.4093424081802368,0.6058823466300964
13,0.4950249195098877,0.9551470875740051,1.4853869676589966,0.5823529362678528
14,0.4123629927635193,0.9725490212440491,1.505737066268921,0.6058823466300964
15,0.38603049516677856,0.9732843041419983,1.5471464395523071,0.6107842922210693
16,0.3619527816772461,0.9789215922355652,1.575274109840393,0.5901960730552673
17,0.33014431595802307,0.9862744808197021,1.6951022148132324,0.5852941274642944
18,0.32169899344444275,0.9813725352287292,1.8726369142532349,0.5676470398902893
19,0.5530871152877808,0.8970588445663452,1.739573359489441,0.5794117450714111
20,0.495911568403244,0.938725471496582,1.439150094985962,0.6166666746139526
21,0.4407276511192322,0.9583333134651184,1.626747965812683,0.6049019694328308
22,0.48422887921333313,0.9433823823928833,1.5763823986053467,0.6000000238418579
23,0.3493999242782593,0.9892156720161438,1.6394658088684082,0.6127451062202454
24,0.2987409830093384,0.9943627715110779,1.7867246866226196,0.6098039150238037
25,0.2574135363101959,0.9985294342041016,1.720487356185913,0.6049019694328308
