,loss,accuracy,val_loss,val_accuracy
0,9.95274829864502,0.37867647409439087,7.8133440017700195,0.4382352828979492
1,7.717756271362305,0.4625000059604645,7.243811130523682,0.5058823823928833
2,6.991696834564209,0.5321078300476074,6.670623779296875,0.5186274647712708
3,6.319545269012451,0.6061274409294128,6.106801509857178,0.520588219165802
4,5.715551853179932,0.6504902243614197,5.546903610229492,0.5794117450714111
5,5.112260341644287,0.704901933670044,5.033191680908203,0.6147058606147766
6,4.572793006896973,0.7549019455909729,4.603912830352783,0.6107842922210693
7,4.085956573486328,0.7968137264251709,4.204466819763184,0.6401960849761963
8,3.648252487182617,0.8340686559677124,3.910921812057495,0.6166666746139526
9,3.2351887226104736,0.8877450823783875,3.601608991622925,0.6450980305671692
10,2.9232115745544434,0.8973039388656616,3.4784328937530518,0.6000000238418579
11,2.6460132598876953,0.9107843041419983,3.141667604446411,0.6421568393707275
12,2.381399393081665,0.9401960968971252,2.969691038131714,0.6284313797950745
13,2.1681127548217773,0.9473039507865906,2.871009111404419,0.6215686202049255
14,1.9847919940948486,0.9571078419685364,2.6641457080841064,0.6450980305671692
15,1.8114404678344727,0.9703431129455566,2.5380759239196777,0.6558823585510254
16,1.675101637840271,0.9720588326454163,2.430542469024658,0.6490195989608765
17,1.5619152784347534,0.969362735748291,2.3370862007141113,0.6411764621734619
18,1.457951545715332,0.9725490212440491,2.272933006286621,0.6352941393852234
19,1.3755273818969727,0.9700980186462402,2.19575572013855,0.6499999761581421
20,1.3059110641479492,0.966176450252533,2.2190730571746826,0.6176470518112183
21,1.2693207263946533,0.9558823704719543,2.3526477813720703,0.5901960730552673
22,1.3052380084991455,0.9178921580314636,2.3249473571777344,0.5862745046615601
23,1.2463254928588867,0.9367647171020508,2.1166157722473145,0.6382352709770203
24,1.1458334922790527,0.9620097875595093,2.047773599624634,0.634313702583313
25,1.0735454559326172,0.9750000238418579,1.9543122053146362,0.6480392217636108
26,1.0011242628097534,0.9828431606292725,1.9003734588623047,0.6549019813537598
27,0.9388653635978699,0.982598066329956,1.8762760162353516,0.636274516582489
28,0.9025628566741943,0.9779411554336548,1.7916523218154907,0.6509804129600525
29,0.8684905171394348,0.9723039269447327,1.7885596752166748,0.6382352709770203
30,0.8299156427383423,0.9791666865348816,1.8506498336791992,0.6313725709915161
31,0.8028205633163452,0.9754902124404907,1.9256187677383423,0.6058823466300964
32,0.7806161046028137,0.9776960611343384,1.7597378492355347,0.6470588445663452
33,0.7634943723678589,0.9696078300476074,1.896424412727356,0.6058823466300964
34,0.750089704990387,0.9708333611488342,1.7917994260787964,0.6323529481887817
35,0.7306046485900879,0.9720588326454163,1.6480742692947388,0.6441176533699036
36,0.688910186290741,0.9813725352287292,1.6727572679519653,0.6333333253860474
37,0.6577078104019165,0.9843137264251709,1.6307326555252075,0.6411764621734619
38,0.6425318121910095,0.9801470637321472,1.661508560180664,0.6480392217636108
39,0.6242969036102295,0.9818627238273621,1.528663992881775,0.6666666865348816
40,0.6033537983894348,0.9811274409294128,1.5199439525604248,0.6499999761581421
41,0.5904396176338196,0.9791666865348816,1.6140880584716797,0.6431372761726379
42,0.5739087462425232,0.9821078181266785,1.50670325756073,0.6490195989608765
43,0.5528268218040466,0.9862744808197021,1.5040544271469116,0.6627451181411743
44,0.5451675653457642,0.9845588207244873,1.4648085832595825,0.6549019813537598
45,0.528645932674408,0.9845588207244873,1.433770775794983,0.6549019813537598
46,0.5089398622512817,0.9855391979217529,1.5201468467712402,0.6509804129600525
47,0.49779200553894043,0.9870098233222961,1.443528652191162,0.6578431129455566
48,0.505474328994751,0.9789215922355652,1.488637924194336,0.6558823585510254
49,0.5222504734992981,0.9691176414489746,1.4321726560592651,0.6666666865348816
50,0.5176213383674622,0.9752451181411743,1.4301869869232178,0.6519607901573181
