,loss,accuracy,val_loss,val_accuracy
0,8.184579849243164,0.35220587253570557,6.902007102966309,0.406862735748291
1,6.058145999908447,0.40465685725212097,5.154605388641357,0.44411763548851013
2,4.5148820877075195,0.44117647409439087,3.8946595191955566,0.4274509847164154
3,3.4459760189056396,0.5134803652763367,3.067884922027588,0.5
4,2.7592294216156006,0.5622549057006836,2.547126054763794,0.5303921699523926
5,2.2736666202545166,0.6291666626930237,2.2239530086517334,0.5401960611343384
6,1.9321608543395996,0.6835784316062927,1.974806308746338,0.5794117450714111
7,1.635832667350769,0.7620097994804382,1.820920467376709,0.6088235378265381
8,1.4051740169525146,0.8301470875740051,1.775147795677185,0.5960784554481506
9,1.241645336151123,0.8654412031173706,1.7081753015518188,0.6000000238418579
10,1.107959270477295,0.8926470875740051,1.6782108545303345,0.6078431606292725
11,0.9937428832054138,0.9218137264251709,1.6649361848831177,0.5990195870399475
12,0.895115315914154,0.9441176652908325,1.5531855821609497,0.6441176533699036
13,0.806828498840332,0.9612745046615601,1.4907716512680054,0.6499999761581421
14,0.7397914528846741,0.9647058844566345,1.6426348686218262,0.5774509906768799
15,0.7284327149391174,0.946813702583313,1.5086690187454224,0.6284313797950745
16,0.6657483577728271,0.9624999761581421,1.4282300472259521,0.6382352709770203
17,0.6141021251678467,0.9742646813392639,1.4680984020233154,0.613725483417511
18,0.5840628147125244,0.9732843041419983,1.322021484375,0.6421568393707275
19,0.5299704670906067,0.9838235378265381,1.2927887439727783,0.6460784077644348
20,0.49196138978004456,0.9855391979217529,1.2693603038787842,0.6490195989608765
21,0.4586873948574066,0.9877451062202454,1.2718223333358765,0.6637254953384399
22,0.4404497742652893,0.9882352948188782,1.273715853691101,0.6460784077644348
23,0.42532995343208313,0.9860293865203857,1.2293031215667725,0.6529411673545837
24,0.4052141010761261,0.988725483417511,1.2089736461639404,0.658823549747467
25,0.3939797282218933,0.9882352948188782,1.2156628370285034,0.656862735748291
26,0.37293341755867004,0.991911768913269,1.2523404359817505,0.6509804129600525
27,0.35882800817489624,0.9914215803146362,1.241042137145996,0.6509804129600525
28,0.34927576780319214,0.9926470518112183,1.264686107635498,0.6254901885986328
29,0.3474162817001343,0.987500011920929,1.2452869415283203,0.6352941393852234
30,0.33567705750465393,0.989950954914093,1.2618695497512817,0.6450980305671692
31,0.3460061550140381,0.9857842922210693,1.2576526403427124,0.6382352709770203
32,0.327324777841568,0.9911764860153198,1.2389075756072998,0.6490195989608765
33,0.32265451550483704,0.9889705777168274,1.1996616125106812,0.6598039269447327
34,0.30770933628082275,0.9933823347091675,1.2130917310714722,0.658823549747467
35,0.2979244589805603,0.9926470518112183,1.2383850812911987,0.6401960849761963
36,0.29313135147094727,0.9921568632125854,1.2095600366592407,0.6470588445663452
37,0.28154468536376953,0.9953431487083435,1.2137703895568848,0.6401960849761963
38,0.27614519000053406,0.9953431487083435,1.2352910041809082,0.6392157077789307
39,0.27126631140708923,0.9936274290084839,1.2098627090454102,0.6509804129600525
40,0.2636643350124359,0.9953431487083435,1.2116327285766602,0.6539215445518494
41,0.2597711384296417,0.9948529601097107,1.20346200466156,0.6617646813392639
42,0.2511826455593109,0.9960784316062927,1.2729374170303345,0.634313702583313
43,0.2623007595539093,0.9926470518112183,1.2203437089920044,0.6382352709770203
44,0.2721450626850128,0.9892156720161438,1.2557930946350098,0.6529411673545837
45,0.2708112597465515,0.990686297416687,1.3383456468582153,0.6382352709770203
46,0.25722718238830566,0.9933823347091675,1.2628488540649414,0.6450980305671692
47,0.24362146854400635,0.9968137145042419,1.2490122318267822,0.6333333253860474
48,0.23675371706485748,0.9963235259056091,1.3008337020874023,0.6460784077644348
49,0.22994472086429596,0.9965686202049255,1.2346876859664917,0.6411764621734619
50,0.223965585231781,0.9975489974021912,1.2573727369308472,0.6431372761726379
51,0.22127597033977509,0.9948529601097107,1.2351354360580444,0.634313702583313
52,0.2174670398235321,0.9975489974021912,1.2470782995224,0.6313725709915161
53,0.21151547133922577,0.9985294342041016,1.3008999824523926,0.6127451062202454
54,0.21297019720077515,0.998039186000824,1.3007386922836304,0.6274510025978088
